bookmaker,pre_game_key,match_label,start_time,bb_ready,bet_type,book_category,sheet_key,ui_name,player_name,line,source_display,over_odds,under_odds,is_mapped
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Zach LeDay,12.5,13+,1.52,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Zach LeDay,28.5,29+,20.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Zach LeDay,24.5,25+,8.5,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,MAIN_PROPS,Points,POINTS,Points,Zach LeDay,14.5,,2.1,1.65,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,MAIN_PROPS,Points,POINTS,Points,Josh Nebo,11.5,,1.78,1.93,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Josh Nebo,15.5,16+,2.8,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Josh Nebo,27.5,28+,41.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Josh Nebo,25.5,26+,23.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Josh Nebo,19.5,20+,5.5,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Josh Nebo,21.5,22+,8.5,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Josh Nebo,13.5,14+,2.12,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Josh Nebo,23.5,24+,14.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Shavon Shields,13.5,14+,2.22,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Shavon Shields,15.5,16+,2.9,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Shavon Shields,19.5,20+,5.5,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Shavon Shields,21.5,22+,8.25,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Shavon Shields,23.5,24+,12.5,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Shavon Shields,27.5,28+,35.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Shavon Shields,25.5,26+,20.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,MAIN_PROPS,Points,POINTS,Points,Shavon Shields,11.5,,1.87,1.83,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Shavon Shields,4.5,5+,9.75,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Shavon Shields,5.5,6+,22.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,MAIN_PROPS,3P Made,3P_M,3P Made,Shavon Shields,1.5,,1.72,1.98,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Zach LeDay,5.5,6+,30.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Zach LeDay,4.5,5+,13.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Zach LeDay,3.5,4+,6.15,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Assists,AS,Assists,Shavon Shields,5.5,6+,6.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Assists,AS,Assists,Shavon Shields,3.5,4+,2.4,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Assists,AS,Assists,Shavon Shields,1.5,2+,1.16,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Assists,AS,Assists,Shavon Shields,6.5,7+,10.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,MAIN_PROPS,Rebounds,TR,Rebounds,Zach LeDay,4.5,,2.12,1.65,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Zach LeDay,7.5,8+,5.15,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Zach LeDay,4.5,5+,2.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Zach LeDay,10.5,11+,20.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Zach LeDay,5.5,6+,2.52,,True
